IP-адрес,Порт,TLS,Дата-центр,Регион,Город,Задержка
5.10.246.252,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.246.180,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.191,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.32,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.247.201,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.246.253,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.92,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.244.233,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.145,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.244.37,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.107,443,true,HKG,Asia Pacific,Hong Kong,129 мс
5.10.245.91,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.50,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.247.57,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.246.250,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.157,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.93,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.103,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.36,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.57,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.247.60,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.159,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.175,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.89,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.60,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.89,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.246.189,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.10,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.68,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.245.18,443,true,HKG,Asia Pacific,Hong Kong,130 мс
5.10.244.48,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.246.249,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.30,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.253,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.121,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.39,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.244.1,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.247.49,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.244.243,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.143,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.244.78,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.87,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.244.22,443,true,HKG,Asia Pacific,Hong Kong,131 мс
5.10.245.86,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.245.169,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.247.48,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.64,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.85,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.6,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.245.20,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.39,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.43,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.184,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.245.195,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.245.28,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.197,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.244.241,443,true,HKG,Asia Pacific,Hong Kong,132 мс
5.10.247.212,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.56,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.245.29,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.206,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.29,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.244,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.5,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.247.213,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.72,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.217,443,true,HKG,Asia Pacific,Hong Kong,133 мс
5.10.244.90,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.235,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.54,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.245.194,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.245.88,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.20,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.245.82,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.245.19,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.16,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.11,443,true,HKG,Asia Pacific,Hong Kong,134 мс
5.10.244.228,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.245.193,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.38,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.86,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.245.17,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.66,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.30,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.227,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.42,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.245.205,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.155,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.246.243,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.247.211,443,true,HKG,Asia Pacific,Hong Kong,135 мс
5.10.244.215,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.245.23,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.245.75,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.244.223,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.245.72,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.244.214,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.245.198,443,true,HKG,Asia Pacific,Hong Kong,136 мс
5.10.245.27,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.73,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.81,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.83,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.59,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.2,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.51,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.31,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.247.0,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.62,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.77,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.109,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.0,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.81,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.245.76,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.247.231,443,true,HKG,Asia Pacific,Hong Kong,137 мс
5.10.244.252,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.244.213,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.244.79,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.244.221,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.245.140,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.246.126,443,true,HKG,Asia Pacific,Hong Kong,138 мс
5.10.244.219,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.247.230,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.245.21,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.244.74,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.244.52,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.244.232,443,true,HKG,Asia Pacific,Hong Kong,139 мс
5.10.244.250,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.58,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.246.125,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.14,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.212,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.181,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.35,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.70,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.245.52,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.61,443,true,HKG,Asia Pacific,Hong Kong,140 мс
5.10.244.220,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.95,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.140,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.245.196,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.245,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.47,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.245.41,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.60,443,true,HKG,Asia Pacific,Hong Kong,141 мс
5.10.244.210,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.245.174,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.245.170,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.244.44,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.245.22,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.244.211,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.244.46,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.244.17,443,true,HKG,Asia Pacific,Hong Kong,142 мс
5.10.245.144,443,true,HKG,Asia Pacific,Hong Kong,143 мс
5.10.244.49,443,true,HKG,Asia Pacific,Hong Kong,143 мс
5.10.245.31,443,true,HKG,Asia Pacific,Hong Kong,143 мс
5.10.245.78,443,true,HKG,Asia Pacific,Hong Kong,143 мс
5.10.247.214,443,true,HKG,Asia Pacific,Hong Kong,143 мс
5.10.245.79,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.246.255,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.247.18,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.245.35,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.244.242,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.244.98,443,true,HKG,Asia Pacific,Hong Kong,144 мс
5.10.244.51,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.245.225,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.244.65,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.244.135,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.244.18,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.244.222,443,true,HKG,Asia Pacific,Hong Kong,145 мс
5.10.244.33,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.244.9,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.247.12,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.244.36,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.244.26,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.247.25,443,true,HKG,Asia Pacific,Hong Kong,146 мс
5.10.245.142,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.34,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.63,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.93,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.137,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.4,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.245.24,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.55,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.247.227,443,true,HKG,Asia Pacific,Hong Kong,147 мс
5.10.244.28,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.88,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.87,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.24,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.40,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.12,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.230,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.8,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.3,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.57,443,true,HKG,Asia Pacific,Hong Kong,148 мс
5.10.244.205,443,true,HKG,Asia Pacific,Hong Kong,149 мс
5.10.245.227,443,true,HKG,Asia Pacific,Hong Kong,149 мс
5.10.247.215,443,true,HKG,Asia Pacific,Hong Kong,149 мс
5.10.245.34,443,true,HKG,Asia Pacific,Hong Kong,149 мс
5.10.247.229,443,true,HKG,Asia Pacific,Hong Kong,149 мс
5.10.244.188,443,true,DME,Europe,Moscow,150 мс
5.10.244.84,443,true,HKG,Asia Pacific,Hong Kong,150 мс
5.10.244.189,443,true,DME,Europe,Moscow,150 мс
5.10.246.187,443,true,HKG,Asia Pacific,Hong Kong,150 мс
5.10.245.80,443,true,HKG,Asia Pacific,Hong Kong,150 мс
5.10.247.226,443,true,HKG,Asia Pacific,Hong Kong,151 мс
5.10.247.224,443,true,HKG,Asia Pacific,Hong Kong,152 мс
5.10.244.178,443,true,HKG,Asia Pacific,Hong Kong,152 мс
5.10.245.43,443,true,HKG,Asia Pacific,Hong Kong,152 мс
5.10.244.180,443,true,HKG,Asia Pacific,Hong Kong,152 мс
5.10.245.255,443,true,HKG,Asia Pacific,Hong Kong,153 мс
5.10.245.42,443,true,HKG,Asia Pacific,Hong Kong,153 мс
5.10.244.176,443,true,HKG,Asia Pacific,Hong Kong,153 мс
5.10.244.177,443,true,HKG,Asia Pacific,Hong Kong,153 мс
5.10.247.17,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.244.179,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.245.254,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.245.46,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.245.231,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.245.45,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.245.54,443,true,HKG,Asia Pacific,Hong Kong,154 мс
5.10.244.133,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.247.15,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.244.240,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.244.134,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.246.229,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.246.0,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.244.229,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.245.141,443,true,HKG,Asia Pacific,Hong Kong,155 мс
5.10.247.16,443,true,HKG,Asia Pacific,Hong Kong,156 мс
5.10.244.174,443,true,HKG,Asia Pacific,Hong Kong,156 мс
5.10.245.26,443,true,HKG,Asia Pacific,Hong Kong,157 мс
5.10.247.11,443,true,HKG,Asia Pacific,Hong Kong,157 мс
5.10.245.25,443,true,HKG,Asia Pacific,Hong Kong,158 мс
5.10.244.129,443,true,HKG,Asia Pacific,Hong Kong,158 мс
5.10.246.230,443,true,HKG,Asia Pacific,Hong Kong,159 мс
5.10.246.248,443,true,HKG,Asia Pacific,Hong Kong,159 мс
5.10.244.186,443,true,DME,Europe,Moscow,160 мс
5.10.244.187,443,true,HKG,Asia Pacific,Hong Kong,160 мс
5.10.244.185,443,true,DME,Europe,Moscow,160 мс
5.10.246.227,443,true,HKG,Asia Pacific,Hong Kong,160 мс
5.10.244.175,443,true,HKG,Asia Pacific,Hong Kong,161 мс
5.10.244.183,443,true,HKG,Asia Pacific,Hong Kong,161 мс
5.10.244.173,443,true,HKG,Asia Pacific,Hong Kong,161 мс
5.10.244.218,443,true,HKG,Asia Pacific,Hong Kong,162 мс
5.10.245.218,443,true,HKG,Asia Pacific,Hong Kong,163 мс
5.10.244.138,443,true,HKG,Asia Pacific,Hong Kong,163 мс
5.10.245.173,443,true,HKG,Asia Pacific,Hong Kong,163 мс
5.10.247.22,443,true,HKG,Asia Pacific,Hong Kong,163 мс
5.10.246.234,443,true,HKG,Asia Pacific,Hong Kong,164 мс
5.10.245.184,443,true,DME,Europe,Moscow,165 мс
5.10.247.13,443,true,HKG,Asia Pacific,Hong Kong,166 мс
5.10.247.228,443,true,HKG,Asia Pacific,Hong Kong,167 мс
5.10.244.225,443,true,HKG,Asia Pacific,Hong Kong,168 мс
5.10.244.231,443,true,HKG,Asia Pacific,Hong Kong,168 мс
5.10.245.246,443,true,HKG,Asia Pacific,Hong Kong,169 мс
5.10.247.218,443,true,HKG,Asia Pacific,Hong Kong,170 мс
5.10.245.249,443,true,HKG,Asia Pacific,Hong Kong,170 мс
5.10.245.247,443,true,HKG,Asia Pacific,Hong Kong,171 мс
5.10.247.225,443,true,HKG,Asia Pacific,Hong Kong,172 мс
5.10.247.23,443,true,HKG,Asia Pacific,Hong Kong,172 мс
5.10.244.190,443,true,HKG,Asia Pacific,Hong Kong,173 мс
5.10.244.182,443,true,HKG,Asia Pacific,Hong Kong,173 мс
5.10.247.223,443,true,HKG,Asia Pacific,Hong Kong,173 мс
5.10.247.21,443,true,HKG,Asia Pacific,Hong Kong,173 мс
5.10.247.20,443,true,HKG,Asia Pacific,Hong Kong,175 мс
5.10.245.230,443,true,HKG,Asia Pacific,Hong Kong,176 мс
5.10.245.245,443,true,HKG,Asia Pacific,Hong Kong,177 мс
5.10.245.243,443,true,HKG,Asia Pacific,Hong Kong,177 мс
5.10.245.189,443,true,DME,Europe,Moscow,179 мс
5.10.244.208,443,true,HKG,Asia Pacific,Hong Kong,180 мс
5.10.247.222,443,true,HKG,Asia Pacific,Hong Kong,180 мс
5.10.244.69,443,true,DME,Europe,Moscow,180 мс
5.10.247.195,443,true,HKG,Asia Pacific,Hong Kong,180 мс
5.10.247.27,443,true,HKG,Asia Pacific,Hong Kong,181 мс
5.10.244.19,443,true,DME,Europe,Moscow,181 мс
5.10.247.14,443,true,HKG,Asia Pacific,Hong Kong,181 мс
5.10.247.221,443,true,HKG,Asia Pacific,Hong Kong,182 мс
5.10.247.220,443,true,HKG,Asia Pacific,Hong Kong,182 мс
5.10.245.44,443,true,HKG,Asia Pacific,Hong Kong,183 мс
5.10.246.225,443,true,HKG,Asia Pacific,Hong Kong,183 мс
5.10.246.221,443,true,HKG,Asia Pacific,Hong Kong,184 мс
5.10.247.217,443,true,HKG,Asia Pacific,Hong Kong,184 мс
5.10.247.219,443,true,HKG,Asia Pacific,Hong Kong,185 мс
5.10.246.222,443,true,HKG,Asia Pacific,Hong Kong,186 мс
5.10.247.4,443,true,HKG,Asia Pacific,Hong Kong,186 мс
5.10.245.244,443,true,HKG,Asia Pacific,Hong Kong,186 мс
5.10.246.223,443,true,HKG,Asia Pacific,Hong Kong,186 мс
5.10.245.40,443,true,DME,Europe,Moscow,186 мс
5.10.245.240,443,true,HKG,Asia Pacific,Hong Kong,187 мс
5.10.245.47,443,true,HKG,Asia Pacific,Hong Kong,188 мс
5.10.247.196,443,true,HKG,Asia Pacific,Hong Kong,188 мс
5.10.245.49,443,true,HKG,Asia Pacific,Hong Kong,188 мс
5.10.245.252,443,true,HKG,Asia Pacific,Hong Kong,188 мс
5.10.247.29,443,true,HKG,Asia Pacific,Hong Kong,189 мс
5.10.245.136,443,true,HKG,Asia Pacific,Hong Kong,189 мс
5.10.247.33,443,true,HKG,Asia Pacific,Hong Kong,189 мс
5.10.247.24,443,true,HKG,Asia Pacific,Hong Kong,189 мс
5.10.247.19,443,true,HKG,Asia Pacific,Hong Kong,190 мс
5.10.247.189,443,true,HKG,Asia Pacific,Hong Kong,190 мс
5.10.247.38,443,true,HKG,Asia Pacific,Hong Kong,190 мс
5.10.247.9,443,true,HKG,Asia Pacific,Hong Kong,191 мс
5.10.247.43,443,true,HKG,Asia Pacific,Hong Kong,191 мс
5.10.247.8,443,true,HKG,Asia Pacific,Hong Kong,192 мс
5.10.247.36,443,true,HKG,Asia Pacific,Hong Kong,193 мс
5.10.244.128,443,true,HKG,Asia Pacific,Hong Kong,193 мс
5.10.245.251,443,true,HKG,Asia Pacific,Hong Kong,193 мс
5.10.247.39,443,true,HKG,Asia Pacific,Hong Kong,194 мс
5.10.247.41,443,true,HKG,Asia Pacific,Hong Kong,194 мс
5.10.247.30,443,true,HKG,Asia Pacific,Hong Kong,195 мс
5.10.247.26,443,true,HKG,Asia Pacific,Hong Kong,195 мс
5.10.247.31,443,true,HKG,Asia Pacific,Hong Kong,195 мс
5.10.247.42,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.245.250,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.246.220,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.247.197,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.247.35,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.246.184,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.244.224,443,true,HKG,Asia Pacific,Hong Kong,196 мс
5.10.247.7,443,true,HKG,Asia Pacific,Hong Kong,197 мс
5.10.247.37,443,true,HKG,Asia Pacific,Hong Kong,197 мс
5.10.246.238,443,true,HKG,Asia Pacific,Hong Kong,197 мс
5.10.247.193,443,true,HKG,Asia Pacific,Hong Kong,197 мс
5.10.247.40,443,true,HKG,Asia Pacific,Hong Kong,197 мс
5.10.245.233,443,true,HKG,Asia Pacific,Hong Kong,198 мс
5.10.244.139,443,true,HKG,Asia Pacific,Hong Kong,198 мс
5.10.247.28,443,true,HKG,Asia Pacific,Hong Kong,198 мс
5.10.244.202,443,true,HKG,Asia Pacific,Hong Kong,200 мс
5.10.247.192,443,true,HKG,Asia Pacific,Hong Kong,200 мс
5.10.247.216,443,true,HKG,Asia Pacific,Hong Kong,201 мс
5.10.244.203,443,true,HKG,Asia Pacific,Hong Kong,201 мс
5.10.247.32,443,true,HKG,Asia Pacific,Hong Kong,201 мс
5.10.244.136,443,true,HKG,Asia Pacific,Hong Kong,201 мс
5.10.247.190,443,true,HKG,Asia Pacific,Hong Kong,202 мс
5.10.247.191,443,true,HKG,Asia Pacific,Hong Kong,203 мс
5.10.245.232,443,true,HKG,Asia Pacific,Hong Kong,203 мс
5.10.245.48,443,true,HKG,Asia Pacific,Hong Kong,203 мс
5.10.245.248,443,true,HKG,Asia Pacific,Hong Kong,204 мс
5.10.245.242,443,true,HKG,Asia Pacific,Hong Kong,206 мс
5.10.245.138,443,true,HKG,Asia Pacific,Hong Kong,208 мс
5.10.245.139,443,true,HKG,Asia Pacific,Hong Kong,208 мс
5.10.247.186,443,true,HKG,Asia Pacific,Hong Kong,209 мс
5.10.245.241,443,true,HKG,Asia Pacific,Hong Kong,210 мс
5.10.246.25,443,true,HKG,Asia Pacific,Hong Kong,211 мс
5.10.244.201,443,true,HKG,Asia Pacific,Hong Kong,211 мс
5.10.246.24,443,true,HKG,Asia Pacific,Hong Kong,212 мс
5.10.246.22,443,true,HKG,Asia Pacific,Hong Kong,212 мс
5.10.245.239,443,true,HKG,Asia Pacific,Hong Kong,213 мс
5.10.247.184,443,true,HKG,Asia Pacific,Hong Kong,213 мс
5.10.245.148,443,true,HKG,Asia Pacific,Hong Kong,214 мс
5.10.244.132,443,true,HKG,Asia Pacific,Hong Kong,215 мс
5.10.247.6,443,true,HKG,Asia Pacific,Hong Kong,215 мс
5.10.244.131,443,true,HKG,Asia Pacific,Hong Kong,215 мс
5.10.245.235,443,true,HKG,Asia Pacific,Hong Kong,217 мс
5.10.247.194,443,true,HKG,Asia Pacific,Hong Kong,217 мс
5.10.246.23,443,true,HKG,Asia Pacific,Hong Kong,217 мс
5.10.246.186,443,true,HKG,Asia Pacific,Hong Kong,218 мс
5.10.246.185,443,true,HKG,Asia Pacific,Hong Kong,219 мс
5.10.246.20,443,true,HKG,Asia Pacific,Hong Kong,220 мс
5.10.247.188,443,true,HKG,Asia Pacific,Hong Kong,220 мс
5.10.247.183,443,true,HKG,Asia Pacific,Hong Kong,221 мс
5.10.247.187,443,true,HKG,Asia Pacific,Hong Kong,221 мс
5.10.244.130,443,true,HKG,Asia Pacific,Hong Kong,222 мс
5.10.247.185,443,true,HKG,Asia Pacific,Hong Kong,224 мс
5.10.244.123,443,true,DME,Europe,Moscow,224 мс
5.10.246.21,443,true,HKG,Asia Pacific,Hong Kong,226 мс
5.10.247.10,443,true,HKG,Asia Pacific,Hong Kong,226 мс
5.10.245.168,443,true,HKG,Asia Pacific,Hong Kong,229 мс
5.10.245.167,443,true,HKG,Asia Pacific,Hong Kong,229 мс
5.10.246.13,443,true,HKG,Asia Pacific,Hong Kong,231 мс
5.10.245.166,443,true,HKG,Asia Pacific,Hong Kong,235 мс
5.10.246.11,443,true,HKG,Asia Pacific,Hong Kong,236 мс
5.10.246.237,443,true,HKG,Asia Pacific,Hong Kong,236 мс
5.10.246.17,443,true,HKG,Asia Pacific,Hong Kong,238 мс
5.10.247.34,443,true,DME,Europe,Moscow,240 мс
5.10.247.3,443,true,HKG,Asia Pacific,Hong Kong,240 мс
5.10.247.5,443,true,HKG,Asia Pacific,Hong Kong,241 мс
5.10.245.147,443,true,HKG,Asia Pacific,Hong Kong,242 мс
5.10.246.236,443,true,HKG,Asia Pacific,Hong Kong,244 мс
5.10.246.19,443,true,HKG,Asia Pacific,Hong Kong,244 мс
5.10.245.238,443,true,HKG,Asia Pacific,Hong Kong,245 мс
5.10.245.236,443,true,HKG,Asia Pacific,Hong Kong,246 мс
5.10.246.233,443,true,HKG,Asia Pacific,Hong Kong,246 мс
5.10.245.161,443,true,HKG,Asia Pacific,Hong Kong,247 мс
5.10.245.237,443,true,HKG,Asia Pacific,Hong Kong,250 мс
5.10.246.235,443,true,HKG,Asia Pacific,Hong Kong,251 мс
5.10.245.163,443,true,HKG,Asia Pacific,Hong Kong,251 мс
5.10.245.162,443,true,HKG,Asia Pacific,Hong Kong,252 мс
5.10.245.234,443,true,HKG,Asia Pacific,Hong Kong,253 мс
5.10.245.151,443,true,HKG,Asia Pacific,Hong Kong,256 мс
5.10.245.165,443,true,HKG,Asia Pacific,Hong Kong,257 мс
5.10.245.157,443,true,HKG,Asia Pacific,Hong Kong,257 мс
